rateId,document,version,effectiveDate,expirationDate,lastUpdateDate,shippingStartDate,shippingEndDate,productGroup,originGroup,originId,destinationGroup,destinationId,rateFactorType,rate,currency,rateUom,loadQuantity,ratePerUom,mode,distanceUom,distanceLower,distanceUpper,destinationCountry,destinationLabel,originCountry,originLabel
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|IA NW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,IA NW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|IA SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,IA SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|IA SW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,IA SW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|IL E|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,IL E,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|IL W|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,IL W,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|MN C|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,MN C,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|MN N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,MN N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|JEFFERSONVILLE, IN|#|MN S|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"JEFFERSONVILLE, IN",True,MN S,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|IA NE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,IA NE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|IA NW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,IA NW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|IA SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,IA SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|IA SW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,IA SW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|IL E|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,IL E,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|IL W|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,IL W,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|MN C|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,MN C,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|MN N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,MN N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|OTTAWA, IL|#|MN S|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"OTTAWA, IL",True,MN S,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,IA NE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA NW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,IA NW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,IA SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|IA SW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,IA SW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN C|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,MN C,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,MN N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|MN S|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,MN S,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|WI N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,WI N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|WI SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,WI SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|ROCK ISLAND, IL|#|WI SW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"ROCK ISLAND, IL",True,WI SW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SAINT LOUIS, MO|#|IL E|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SAINT LOUIS, MO",True,IL E,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SAINT LOUIS, MO|#|IL W|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SAINT LOUIS, MO",True,IL W,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SAINT LOUIS, MO|#|MO NE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SAINT LOUIS, MO",True,MO NE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SAINT LOUIS, MO|#|MO NW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SAINT LOUIS, MO",True,MO NW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SAINT LOUIS, MO|#|MO SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SAINT LOUIS, MO",True,MO SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SAINT LOUIS, MO|#|MO SW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SAINT LOUIS, MO",True,MO SW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN C|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,MN C,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,MN N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|SERGEANT BLUFF, IA|#|MN S|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"SERGEANT BLUFF, IA",True,MN S,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WILMINGTON, NC|#|NC NE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WILMINGTON, NC",True,NC NE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WILMINGTON, NC|#|NC W|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WILMINGTON, NC",True,NC W,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WILMINGTON, NC|#|SC E|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WILMINGTON, NC",True,SC E,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WILMINGTON, NC|#|SC NW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WILMINGTON, NC",True,SC NW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WILMINGTON, NC|#|SC S|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WILMINGTON, NC",True,SC S,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WILMINGTON, NC|#|VA N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WILMINGTON, NC",True,VA N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WILMINGTON, NC|#|VA SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WILMINGTON, NC",True,VA SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|IA NE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,IA NE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|IA NW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,IA NW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|IA SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,IA SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|IA SW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,IA SW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|MN C|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,MN C,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|MN N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,MN N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|MN S|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,MN S,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|WI N|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,WI N,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|WI SE|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,WI SE,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|WINONA, MN|#|WI SW|#|2024 Q4|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,3,2024-10-28,,2024-10-28 08:59:09,2024-10-01,2024-12-31,DRY,False,"WINONA, MN",True,WI SW,PER UOM,14.4,USD,ST,26,14.4,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|ID C|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,ID C,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|ID E|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,ID E,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|ID N|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,ID N,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|ID W|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,ID W,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|MT E|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,MT E,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|MT N|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,MT N,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|MT S|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,MT S,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|MT W|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,MT W,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|OR E|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,OR E,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|OR W|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,OR W,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|UT E|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,UT E,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|UT NW|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,UT NW,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
"DRY_TRUCK_GUIDANCE|#|BILLINGS, MT|#|UT SW|#|2024 Q3|#|PER UOM|#|USD|#|ST|#|MI|#|0-120",DRY_TRUCK_GUIDANCE,2,2024-10-02,2024-10-28,2024-10-28 08:59:10,2024-07-01,2024-09-30,DRY,False,"BILLINGS, MT",True,UT SW,PER UOM,14.52,USD,ST,26,14.52,TRUCK,MI,0,120,US,LocationGroup,US,CityState
